ear_mean,ear_std,mar_mean,mar_std,blink_rate,yawn_rate,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std,frames_analyzed,ClipID,target_class
0.24827088051546123,0.030215171434866777,0.5033582458943496,0.05090286145394753,0.016666666666666666,0.0,-10.117563552563333,4.1483249732681164,8.784680608590744,1.4689152863072965,169.40198595314507,1.4238413682270086,60,1100011019.avi,Focused
0.24857327823623357,0.00784377223422818,0.46967742134837065,0.028076740454840262,0.0,0.0,-12.620099048797236,2.4229585155049422,9.449458361840923,1.1056777700523703,169.54856636641287,0.6981100218836823,60,1100011020.avi,Focused
0.2583820823630632,0.00846987521424383,0.5465718542428043,0.01991440144535854,0.0,0.0,-14.398540615455142,1.3855485949042994,9.473036904743388,1.3969947147697592,168.70357291319718,0.5290421593202348,60,1100011021.avi,Focused
0.2486817784888738,0.013507951824858536,0.5306578030330993,0.03725256790628429,0.0,0.0,-11.043024810287172,2.7451392739997846,10.186602623893725,0.5019046243324465,169.32748150582773,0.8533545609086859,60,1100011022.avi,Focused
0.24863869485078885,0.007366789652755507,0.5494541606198116,0.018605123103599748,0.0,0.0,-10.69299027779488,1.2576507676458701,10.591600218927507,0.26074796915346155,169.62998993028694,0.5381826298852787,60,1100011023.avi,Focused
0.2421575268283193,0.017024460613324608,0.4851712344966585,0.043742827991594894,0.03333333333333333,0.0,-8.427159941839468,4.743962794828352,9.682461077948988,3.2771014296549748,169.75201800742403,1.2300624727930385,60,1100011025.avi,Focused
0.2421957315722407,0.03467828806403618,0.4556969139567013,0.0688513055482037,0.05,0.0,-11.684481229295862,2.572383851645985,11.849448574636192,2.431211745434183,169.29488709012978,2.739734218644089,60,1100011026.avi,Focused
0.25393463621541107,0.00807070339853283,0.49455626300757005,0.03211774126734013,0.0,0.0,-13.141244558857194,0.7672281348516208,12.0770515281838,0.6769002918721205,168.04250496505185,0.6278616369138158,60,1100011027.avi,Focused
0.256633741109357,0.007208957477672452,0.4762047549255174,0.05445875961465548,0.0,0.0,-12.795142381893749,1.6662013655216945,11.17902698662865,1.1302056044018476,169.43231268258992,0.8300707678797732,60,1100011028.avi,Focused
0.2540828132386262,0.008072764888580252,0.4587351616258875,0.01992804486372514,0.0,0.0,-12.45327865148712,2.1281761639261414,10.67932662912676,1.1917255130622701,170.15279498403464,1.3180040736933523,60,1100011029.avi,Focused
0.2665391958732763,0.01282936949262489,0.48940957968496174,0.04066113553791096,0.0,0.0,-11.30431517684565,2.605946604786666,8.547330514106694,1.4112286480641951,170.880100082605,1.4364687835400878,60,1100011031.avi,Focused
0.26592318537492166,0.023437271107091873,0.4390442303629593,0.0447342830498087,0.016666666666666666,0.0,-9.698142857179949,1.5527047190405385,9.822839925529735,0.7512275521798778,170.3293616112276,0.6154928806291621,60,1100011032.avi,Focused
0.2646459195885538,0.00978300678968365,0.5566155451409058,0.024778367411320546,0.0,0.016666666666666666,-12.92624260683146,1.3855422086313318,9.6664473241355,0.31622895794607386,168.74810290848433,0.7045198311299924,60,1100011034.avi,Focused
0.25968624847508764,0.02226042409993445,0.5546523325912054,0.029851396633527524,0.016666666666666666,0.016666666666666666,-11.221920593174199,3.423051305056415,7.297138775099632,1.691217401090583,168.16877988538195,1.0168159425150771,60,1100011035.avi,Focused
0.26395810542904985,0.007885361056384835,0.5503305344485451,0.011885387083104023,0.0,0.0,-12.467527696833937,1.8612026419945558,4.98280518325454,1.792742213207092,167.13332123644037,0.6008434267803601,60,1100011037.avi,Focused
0.2548908008767424,0.01481432380375145,0.5061736892634523,0.061863747878645355,0.016666666666666666,0.0,-10.902263604483185,2.763148483841783,4.889793592458884,2.083737552719146,167.6688155508853,0.6957316463432487,60,1100011038.avi,Focused
0.25495814818637264,0.010494686992132757,0.49350385000525115,0.0759452921105341,0.0,0.0,-11.902311187815437,1.6793861259868708,6.902646282601725,0.47903066875386613,168.61096965073634,1.0893904252258584,60,1100011040.avi,Focused
0.2497864354634668,0.006258047605771363,0.5419941705946477,0.02799274635051152,0.0,0.0,-11.152969879684727,1.3192599005120347,7.8814772731152045,1.0489175696906734,167.39816361683424,0.6955307416499055,60,1100011046.avi,Focused
0.25027496518661124,0.01016340515346109,0.4664903742359133,0.04375398495745199,0.0,0.0,-14.264914767729191,4.565059221503237,9.84139744868723,2.2673755598197225,166.68640697225254,1.457770539140957,60,1100011047.avi,Focused
0.24153029627286793,0.033581833644463,0.5210751818162289,0.057875987062894464,0.06666666666666667,0.11666666666666667,-7.508675050358888,9.28164827822028,2.403528978750589,7.466062139596386,166.50496131741735,1.3823938511766296,60,1100011048.avi,Focused
0.2571595460917215,0.007757692161613024,0.6060370902967099,0.01901212106345982,0.0,0.6666666666666666,-16.148996470968594,1.8416752554540428,4.465510297304225,0.5053864628484953,166.76036713603972,0.44883597345365767,60,1100011049.avi,Focused
0.2602582369534068,0.009374994299070615,0.6127024937545884,0.03211806783585147,0.0,0.65,-17.24805578283342,1.4123240138275754,6.718922186306265,0.9249484804923347,167.1895096143816,0.5237689573811002,60,1100011050.avi,Focused
0.25449848341298487,0.01361771708510438,0.5448898830153349,0.055558524283540474,0.0,0.18333333333333332,-14.296762076616604,3.1531973316023736,6.851763465126977,0.7506701495103261,167.53437098507973,0.6415371567897362,60,1100011051.avi,Focused
0.25362159948432395,0.008342582007299834,0.5285706103814567,0.029971059023169724,0.0,0.0,-12.973704068683366,1.7881241479489223,6.809039763171848,0.5080018282813503,168.29577758431498,0.5762107445414234,60,1100011052.avi,Focused
0.2535876132174511,0.008461592660768812,0.4969024142414299,0.08891503532404857,0.0,0.05,-13.548978216937083,2.1827624812945037,6.423890717216063,2.618313516566242,169.9675881942995,1.7301220907501815,60,1100011053.avi,Focused
0.25339233586072596,0.011607250520094634,0.5630316694597418,0.03231315511760197,0.0,0.2,-10.960600545743011,6.660496027337004,5.110739327717397,4.014822399743229,167.68542293217686,0.9585243217843283,60,1100011054.avi,Focused
0.24554999084213858,0.008193020554661447,0.555566172335234,0.06871466646928373,0.0,0.4166666666666667,-10.87294707343244,2.0723329195871085,4.956556217649919,1.4913694932762251,168.0195678357948,0.7106849150660419,60,1100011055.avi,Focused
0.252575994519803,0.010225159505709434,0.571562064964652,0.03793638444806814,0.0,0.23333333333333334,-12.813436060362303,1.8960916461352062,6.422627264535753,0.6745346869068677,167.67063045308274,0.5731414508966867,60,1100011056.avi,Focused
0.2506298363759184,0.0312737201570983,0.4724472379875018,0.03432112092602549,0.03333333333333333,0.0,-15.538294378638764,5.45319678138243,7.967525138183079,2.555580330001431,167.19232607466157,1.542928063427651,60,1100011057.avi,Focused
0.2435628602900957,0.006836662639722321,0.4289705920524921,0.03067252659035255,0.0,0.0,-10.21839610965797,1.6085055055527664,5.725742636693659,1.2190227337528798,169.14785479219563,1.1438185592658063,60,1100011058.avi,Focused
0.25100990515434807,0.03432729509224341,0.4274408462145243,0.06317567092033574,0.03333333333333333,0.0,-7.7287157044972306,9.038197955348673,2.1624005999324387,4.866751082150449,168.2140956646217,2.369575730730691,60,1100011059.avi,Focused
0.24132491514980636,0.00771952885874217,0.42402554045362756,0.05098647688645513,0.0,0.0,-6.9253206062952355,4.511681378111681,6.498735152558734,1.4013657578293812,167.30586063238536,1.4268682367721375,60,1100011060.avi,Focused
0.2542369027630164,0.014412723581600295,0.5041927964222441,0.040239616878959036,0.0,0.0,-9.277063337270963,1.9829818671478614,7.752056250961766,0.7218598472839989,168.9807315387531,0.7972034975382079,60,1100011062.avi,Focused
0.25181590842136614,0.012470422183337455,0.5242401341221883,0.043094323805734996,0.0,0.0,-9.834050125866726,1.6963225909449153,7.368307614015701,0.4335422264667808,168.92794839085917,0.5189201886615153,60,1100011063.avi,Focused
0.24239971959134046,0.006990236716376334,0.48186167199028485,0.022095176162923294,0.0,0.0,-8.243421569365939,1.7040448186581845,8.454855613679113,0.5117984815350151,168.33130431154126,0.5592684839491692,60,1100011064.avi,Focused
0.24149683207345535,0.023774183904219804,0.4037792202504907,0.028931801123661977,0.016666666666666666,0.0,-8.774041019179132,1.8868259842164714,5.928479828822479,0.7543717371812769,168.35935223334704,1.1548638669384674,60,1100011066.avi,Focused
0.24478871882822986,0.012601173563448894,0.46489742496563624,0.017676374100937045,0.016666666666666666,0.0,-8.588371360701073,2.1416648348680276,4.874457829746779,1.4071430824676652,168.5771142644665,1.0521720971831419,60,1100011067.avi,Focused
0.23899554595428335,0.02783026608314307,0.4617011670626766,0.024419547571474753,0.05,0.0,-6.800041164616761,1.0474678379868323,5.085300809796048,0.6706499256783558,168.9202215147767,0.5566978877738483,60,1100011068.avi,Focused
0.2556984978168936,0.02561574275957067,0.5134400320240355,0.03406878739053139,0.03333333333333333,0.0,-8.574878693274416,2.5647078518121385,4.9220484893272,1.7119218728989494,169.10738089105007,1.3721401159876554,60,1100011069.avi,Focused
0.262632332699144,0.006223290007908832,0.5581619452870539,0.01664030301460116,0.0,0.0,-11.200763159798065,0.9882967056585209,5.002581335140017,0.41127774007375034,167.71838606768142,0.4681233639512074,60,1100011070.avi,Focused
0.25595003175229564,0.012396601441395271,0.4494016977771646,0.07073747640017296,0.0,0.03333333333333333,-6.715873946332379,1.9614021363994796,3.8054184905081003,0.6190071885787475,169.50862919913774,1.3983049613621863,60,1100011071.avi,Focused
0.26046670297958163,0.03808144996835813,0.5232605543160295,0.044071300298373396,0.03333333333333333,0.0,-8.791513352434299,2.0519579451958556,4.003826662512932,0.5134002852201037,169.44454507562625,0.7675903849572772,60,1100011072.avi,Focused
0.26425461319098464,0.03295189003593394,0.5754929647430257,0.01774992547761336,0.06666666666666667,0.11666666666666667,-11.520594694482835,0.9910261853576122,4.8373436626191335,0.39299429008210174,169.47063311674643,0.6876424899875918,60,1100011073.avi,Focused
0.23600882259234263,0.03702014914436829,0.4748839311509804,0.0547620279629916,0.03333333333333333,0.0,-0.2915869862658625,7.547865923541755,0.43094140067333636,4.269418949541304,167.4514502910389,1.7751172345017459,60,1100011075.avi,Focused
0.2641901283585766,0.007213412582456274,0.5640554656743082,0.022454856812107904,0.0,0.016666666666666666,-9.569410257451407,1.5307661766215028,4.258516684101185,0.5625874915760072,168.02565303631303,0.6152275548693718,60,1100011076.avi,Focused
0.26165936631379305,0.01371990761445483,0.5467823105789804,0.03125564432827015,0.0,0.016666666666666666,-11.556358901296418,2.3133046816811023,6.360701168844806,1.0847691876904384,169.37445611311492,0.8132847254289725,60,1100011078.avi,Focused
0.2747483595010032,0.01781998884122032,0.49763215639110076,0.03588555156896293,0.0,0.0,-15.542209905241258,4.561668743290097,5.865969769683299,1.1713575564587504,169.71900056399326,1.3796473116631867,60,1100011079.avi,Focused
0.25850771003207,0.01454160592969373,0.4510910301035634,0.021603436690191005,0.0,0.0,-12.300528092254696,3.477822518544297,5.345931949748066,2.1928290401685477,169.85492331961834,0.7492517463637751,60,1100011080.avi,Focused
0.22549557350156046,0.03268914958365729,0.4110128394886548,0.019105776267980355,0.21666666666666667,0.0,-6.088307666434725,3.2965467183199006,4.8052786304600605,2.067208426696416,170.47601062364993,1.7879310231989192,60,1100011081.avi,Focused
0.24033689454615262,0.029573776985267274,0.4247170775659616,0.03558666391237418,0.06666666666666667,0.0,-7.572623164896848,2.755569311975872,8.19299784740074,22.065406320804176,164.91600744115235,42.515657112354695,60,1100011082.avi,Focused
0.2330642770846943,0.036498939492505,0.43050779904837516,0.028340195629585577,0.1,0.0,-4.073922410098972,2.953150051407841,3.984929620227097,3.2365996091738047,170.42220983694065,1.6325381299215806,60,1100011083.avi,Focused
0.263943057825528,0.00966176311749122,0.4138892824903963,0.015191270533717074,0.0,0.0,-7.971196670346101,1.7190794967500336,5.9895351363066185,1.094312885995148,172.30335462440436,2.032282250865249,60,1100012001.avi,Focused
0.24914732133880496,0.011168970037532623,0.40757862538550843,0.018012243179530103,0.016666666666666666,0.0,-6.599200892042678,2.713390418900937,5.1081803357509115,2.230965922988252,171.04057209038055,1.197301173805224,60,1100012003.avi,Focused
0.24691794083403126,0.027760779771738613,0.42294875769299706,0.03764122919853027,0.016666666666666666,0.0,-8.761801466179486,4.265622806651621,6.4846265741113776,2.5053548294411705,169.771577529981,2.287314982441075,60,1100012007.avi,Focused
0.25399737649738874,0.00768074804181464,0.4277424957385632,0.035725734823025206,0.0,0.0,-7.431251602036673,3.6915951145819816,7.004012326002027,1.5202649715282082,168.51566087938392,1.4388246738950294,60,1100012008.avi,Focused
0.24988923084332332,0.009405674416700713,0.43510549186256287,0.06297410268783239,0.0,0.0,-5.92985563299642,8.689939887221092,7.630843012357003,2.258077298794701,169.47197281226065,3.0413978672649105,60,1100012009.avi,Focused
0.25561759481195,0.008945397776799847,0.4108352338141543,0.02530519974198531,0.0,0.0,-12.222343084171454,1.8887628553027542,7.5792731670394,1.3790934677103488,171.12206722294124,1.0169366008410954,60,1100012010.avi,Anxiety
0.25131939922603913,0.00943126355330056,0.4364236732086643,0.04074375647422062,0.0,0.0,-15.010204906800018,2.7332282337596787,9.233193854387972,2.778964634593399,170.5813753446916,1.2489663250926528,60,1100012011.avi,Focused
0.2611481592836932,0.006346532961628843,0.44901416400177696,0.023867488981345455,0.0,0.0,-10.096884889370944,3.021160992174826,8.881744511065518,0.8860197357790667,171.1299947557835,1.5754562439294197,60,1100012013.avi,Focused
0.24770560044552495,0.015497258646683717,0.4449340743063284,0.04618234582905228,0.03333333333333333,0.0,-7.286306083079172,2.2378562509865807,7.27791517917593,0.9179351985185685,168.52804864375804,1.8314044607297182,60,1100012014.avi,Focused
0.24831944762454836,0.024899894786339628,0.39754137397092193,0.013377272257739924,0.03333333333333333,0.0,-9.13551982757887,1.5608963640022446,8.268586007620325,0.8107022865881316,170.37971214849287,1.112915606607232,60,1100012015.avi,Focused
0.25062258435934653,0.019180627074786814,0.40999107204966645,0.006958120684337901,0.016666666666666666,0.0,-7.722252271526468,4.177710645449765,8.316472490347847,2.1682617094237973,169.76934693999038,1.4673018828727826,60,1100012016.avi,Focused
0.24966883943168008,0.005600774520941882,0.39721757277121944,0.028575873099211356,0.0,0.0,-9.308227401507315,2.5498627007624126,10.114374482576483,1.2624744280380698,169.19975789479935,1.0950256994698293,60,1100012017.avi,Focused
0.2518726197165261,0.00634502521648158,0.41865318192257206,0.05550581051317721,0.0,0.0,-3.4781639423048905,6.626417350402324,8.232808961083062,2.103132538320453,168.24666998938125,1.5355471477718161,60,1100012018.avi,Focused
0.26275082807516326,0.035465592710900655,0.4042337947216798,0.03715967952153255,0.016666666666666666,0.0,-12.740229069409041,8.449831156549786,12.176899126432328,2.819044130336429,170.9053079401055,2.7855641559871076,60,1100012021.avi,Focused
0.26566425832426727,0.0097378868806867,0.3868757753959622,0.022236938244320312,0.0,0.0,-13.098392289319811,2.3103397933721666,12.716556714337989,0.9082650655896674,173.49769491308527,1.7323580925552975,60,1100012022.avi,Focused
0.25889140229732466,0.03046312776374644,0.4279588453289382,0.012567886402864136,0.016666666666666666,0.0,-9.590831337176533,2.934250755155396,9.11122204765906,1.7524677975255933,171.32294253598732,1.6807352840823608,60,1100012023.avi,Focused
0.2591212728133919,0.015887276034507753,0.4264329989984626,0.031582362637677566,0.016666666666666666,0.0,-9.166017490527333,2.722053245277406,10.475815086741713,1.389356742267844,172.87508241923328,1.9705586437605196,60,1100012025.avi,Focused
0.2623636740412388,0.020474615779608067,0.3985767464179114,0.040831913762890124,0.03333333333333333,0.0,-12.535574651969295,3.4102344795863817,11.776751801223815,1.7994464740739775,164.98698001334853,44.644708178321295,60,1100012026.avi,Focused
0.2607690154706581,0.01029285294771346,0.46315415510240315,0.02297967007760257,0.0,0.0,-12.999612353648777,1.2901899795411669,11.517159204067307,0.5660571416998794,170.43965182075036,1.508290845477616,60,1100012027.avi,Focused
0.2626417579072432,0.0086319844935015,0.5173915872208683,0.026719168582635653,0.0,0.0,-12.448665281338792,3.1356062491714636,10.750482367475923,1.3052579914225022,170.38744789860633,1.2899485458095439,60,1100012028.avi,Focused
0.26460728806881983,0.012719121464142204,0.4798756805045862,0.06404724102091769,0.0,0.0,-13.369585830127887,2.7669145673161504,9.1948973591446,1.9023975023594435,171.18135695865783,2.1434290382478562,60,1100012030.avi,Focused
0.25360066958931415,0.01214728609264912,0.5418503953990094,0.04554217632553833,0.0,0.016666666666666666,-14.517460727958193,9.373859151397838,0.4426535520682918,39.60536429273394,153.84425940658937,74.34175316389452,60,1100012031.avi,Focused
0.27329095297483086,0.024483557879391014,0.42346599521930123,0.06216746215497747,0.016666666666666666,0.0,-9.793979512324615,6.920458003213133,6.816498505084074,2.6064066747167742,172.55502639837752,2.2034797678082696,60,1100012032.avi,Focused
0.2638746700717259,0.016008067700584064,0.4545193721996919,0.04874585838501761,0.016666666666666666,0.0,-16.533049375062276,2.029455981466924,7.870452224783723,1.7686621272685945,171.2888382381519,1.563936620125565,60,1100012033.avi,Focused
0.26829317410832787,0.0075130843393340745,0.5246386801316146,0.03577099703285913,0.0,0.0,-15.013906895933653,1.1249438796397895,8.43412314426345,0.8165158351714671,172.15867958057163,0.9404060647753701,60,1100012036.avi,Focused
0.2593576699213758,0.02791878795498844,0.4991583000258003,0.06180717968712615,0.016666666666666666,0.0,-14.476017520807538,2.9653967186051626,8.356816980672834,1.8670159043807322,171.4204972469699,1.8204268726393553,60,1100012037.avi,Focused
0.2564025457192314,0.03362719664348118,0.4263429507579388,0.03357443415097858,0.03333333333333333,0.0,-13.32855120411841,3.0585005891039017,8.739590826983175,1.9927673364233296,170.46857054647555,1.554448052514061,60,1100012038.avi,Focused
0.2761130631359781,0.032217114220946946,0.5277431779678259,0.027501722273336957,0.016666666666666666,0.016666666666666666,-12.519759762963645,9.880562350086368,8.731911723237138,1.9565268958488897,173.11892124660443,1.629463401691184,60,1100012041.avi,Focused
0.2630667714538285,0.019148233606372824,0.42068478452614577,0.03163382162054273,0.016666666666666666,0.0,-12.415195030962186,3.5703263410899657,10.67918157520014,1.9706432545293988,172.37804651945982,2.200318106892097,60,1100012042.avi,Focused
0.2790900069767627,0.008456470605294615,0.5575801281293329,0.014063324633774094,0.0,0.0,-15.67067746696136,1.3052491135338988,10.660189181609104,1.2097510816167267,172.70185182306315,0.6375285695103395,60,1100012045.avi,Focused
0.2728693840406022,0.02269060939284982,0.5180831117763616,0.07262274060583203,0.016666666666666666,0.11666666666666667,-14.407626974506908,3.1712877684432237,10.467662102239593,1.01848390639629,172.53965567387203,0.96180738825164,60,1100012046.avi,Focused
0.2764745326211295,0.02606799229552751,0.44187035528074164,0.030485999924951022,0.016666666666666666,0.0,-12.304046343147352,2.095228642692642,10.667483951190901,0.8379662525118832,172.88258138550975,1.4518149192077305,60,1100012047.avi,Focused
0.26850401915771527,0.02903583801327064,0.45995812582668044,0.03953359839341844,0.016666666666666666,0.0,-10.15963061235505,2.6319107683400187,7.804397534428451,1.1215792530481927,172.19893045297403,1.4371769293046952,60,1100012049.avi,Focused
0.26938280245547647,0.008676301889005384,0.5303539535684194,0.030675326504100268,0.0,0.0,-13.352352813117012,2.269222027808871,10.520089411553302,1.014811410594683,172.96044593863328,0.634376150605203,60,1100012050.avi,Focused
0.2730050410756085,0.00864574201011752,0.5392745658968718,0.030329419421969886,0.0,0.016666666666666666,-13.552403952973865,2.4748314352420566,8.334332824037178,1.0299335417170115,173.2569790039048,0.784307031620204,60,1100012051.avi,Focused
0.2688026783395411,0.032055830472232504,0.4938711646635921,0.05763961107402649,0.016666666666666666,0.0,-9.21902490583441,5.6887105244696965,8.782478445203456,0.9546615188578776,173.25970149923367,0.85518164832086,60,1100012052.avi,Focused
0.28265123290694033,0.00765747650269933,0.48931967883737043,0.02679593433380127,0.0,0.0,-5.775445086363349,5.9018964402379455,1.6859275720861218,1.3580602883382589,171.63322898955812,1.0590204103282321,60,1100012057.avi,Focused
0.2758019086434288,0.013477272182295053,0.5517067185063897,0.027730057717581445,0.016666666666666666,0.016666666666666666,-13.541237506173305,3.213784267825254,2.142234527737125,1.324190458236051,170.04544562348352,0.9853257285061141,60,1100012059.avi,Focused
0.2622860923915773,0.026019013159725664,0.5799003493909984,0.017133459846280962,0.016666666666666666,0.08333333333333333,-12.537098981837191,1.8591262901505663,2.2752472340026424,0.4470358496834377,169.2676463558806,0.6396094168343329,60,1100012060.avi,Focused
0.2719777838525243,0.006836857475103478,0.549141604702782,0.059338143703629144,0.0,0.1,-9.886251404622056,6.466602515659302,1.0414393191528666,1.7037202954184145,169.08203687385284,1.1129617044935913,60,1100012061.avi,Focused
0.263328981886471,0.031708429351790655,0.4839964904641347,0.02993178473832755,0.016666666666666666,0.0,1.101903961905178,7.582143383719884,1.0973489196761397,22.31841086544301,163.4660795675166,42.300107905555215,60,1100012062.avi,Focused
0.26810824911103537,0.039579317449052846,0.47359575840543794,0.028811410031973215,0.03333333333333333,0.0,-6.071332624340076,9.242485668713579,2.610889161391823,3.523922881499387,170.66382300863754,1.7715738578390579,60,1100012063.avi,Focused
0.2744493753552269,0.02082984108980376,0.43129898780136433,0.025734624531560904,0.03333333333333333,0.0,-3.906098840176814,10.150452323422664,5.8581759603023045,3.9675566979747425,159.9859628122886,63.058971770070436,60,1100012064.avi,Focused
0.2884135709454211,0.010784406425580123,0.4825737588328678,0.01920249982685733,0.0,0.0,-9.89192647196731,2.0942268767859784,4.651816573466095,1.4835786206543509,171.3540797206361,1.1176355794704316,60,1100012065.avi,Focused
0.2749216079939688,0.013012184514410214,0.5054163305655699,0.020896959291728072,0.0,0.0,-8.82278026555857,3.09674380843239,3.203754809140531,2.91692324320956,169.23914131080016,1.0521542898471075,60,1100012066.avi,Focused
0.2804273884692884,0.03311540451620137,0.48099360764625715,0.041068867221467575,0.016666666666666666,0.0,0.5548802739111999,8.571909141468783,-2.6849393707426943,2.5335148986064855,167.66824540866045,1.7544631517449036,60,1100012069.avi,Focused
0.266342403574075,0.05462882516798608,0.42873376638436106,0.019570333551828464,0.06666666666666667,0.0,-7.591959624040583,5.605582603449668,2.621665398106431,5.628120623777104,158.49562058035414,62.82079400353532,60,1100021001.avi,Focused
0.28242631873518104,0.03288460565999769,0.4082951238795507,0.019616267058575,0.03333333333333333,0.0,-4.328184308668801,3.0816007447231235,3.809471547976713,2.353029533989144,173.3877810053324,2.451325344330862,60,1100021003.avi,Fatigue
0.26861832494073856,0.0283994895001678,0.36772969818946966,0.019372423057206215,0.03333333333333333,0.0,8.091540750085791,3.320731138967252,-0.7952011633183494,1.450142371792276,175.6537047788769,2.3062398668318695,60,1100021015.avi,Boredom
0.273127656101107,0.018590424711243985,0.4003577409470773,0.02004345143721104,0.016666666666666666,0.0,8.155182719343548,7.570697201322487,-3.3936955936211146,5.530245259201658,170.93702796505792,3.647784213385618,60,1100021038.avi,Focused
0.2903020295890781,0.012766740977024139,0.41061351793532475,0.018078899438387464,0.0,0.0,21.670619035588473,1.867351725736331,-2.318888167385067,0.6769254049592446,175.78679890025035,2.223165321054063,60,1100021039.avi,Anxiety
0.29418143342725855,0.009676971977941944,0.4164996921826676,0.016575969389801503,0.0,0.0,21.4518779761309,1.7398319224563201,0.059004061295539444,22.747554401572767,152.67444573573994,87.642213465154,60,1100021040.avi,Focused
0.26432618224455456,0.04210571248705638,0.43100730981186214,0.012873854586535649,0.08333333333333333,0.0,18.86865220180827,4.450901862234557,-3.35199109095843,3.350380394611879,172.3031027800293,2.61439741402354,60,1100021045.avi,Focused
0.2738617995461087,0.02414349449475759,0.42003238328658576,0.01024665509807231,0.03333333333333333,0.0,-0.5723389052571917,1.1287775036047198,11.981548277428804,0.3205483324539755,174.876127576821,0.5514077606707376,60,1100021050.avi,Anxiety
0.2542857552336908,0.055291742129306855,0.3766523600178126,0.018551631790566375,0.18333333333333332,0.0,-4.5906742681991055,6.940015423068579,3.8922824016959066,21.92795000203842,165.14737538077193,43.344887533166506,60,1100021055.avi,Boredom
